DirectionFrom,DirectionTo,Distance,ETARouteName,LastTrackdt,Odometer,PrevTrackDt,RouteNo,Speed,VehId,VehNo,location.coordinates,location.type,routeflag
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:21:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:22:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:23:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:24:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:25:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:26:46.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:27:46.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:28:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:29:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:30:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:31:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:32:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:33:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:34:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:35:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:36:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:37:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:38:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:39:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:40:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:41:47.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:42:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:43:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:44:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:45:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:46:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:47:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:48:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:49:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:50:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:51:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:52:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:53:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:54:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:55:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:56:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:57:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:58:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T06:59:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:00:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:01:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:02:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968201,19.267122]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:03:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968094,19.267164]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:04:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.96804,19.267153]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:05:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,10,101,MH04-HY-1753,"[72.968285,19.267223]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:06:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,5,101,MH04-HY-1753,"[72.969345,19.266611]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:07:48.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969368,19.266573]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:08:49.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969345,19.266594]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:09:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969345,19.266594]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:11:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:12:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:13:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:14:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:16:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:17:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969749,19.265709]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:18:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969734,19.265713]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:19:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969734,19.265713]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:20:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969734,19.265713]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:21:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969734,19.265713]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:22:50.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969711,19.265738]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:23:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969711,19.265738]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:24:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969711,19.265738]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:25:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969711,19.265738]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:26:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969887,19.2651]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:27:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969887,19.2651]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:28:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.969887,19.2651]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:29:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,5,101,MH04-HY-1753,"[72.970139,19.264776]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:30:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.968475,19.263983]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:31:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,17,101,MH04-HY-1753,"[72.968155,19.263636]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:32:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,33,101,MH04-HY-1753,"[72.969147,19.261257]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:33:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,33,101,MH04-HY-1753,"[72.970268,19.258484]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:34:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,38,101,MH04-HY-1753,"[72.971985,19.254187]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:35:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,8,101,MH04-HY-1753,"[72.972694,19.252556]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:36:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,14,101,MH04-HY-1753,"[72.973656,19.250433]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:37:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,6,101,MH04-HY-1753,"[72.975899,19.246552]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:38:51.000Z,10075.166,2022-09-24T11:02:35.000Z,0,8,101,MH04-HY-1753,"[72.975983,19.244352]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:39:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.976021,19.24272]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:40:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,28,101,MH04-HY-1753,"[72.975853,19.241608]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:41:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,25,101,MH04-HY-1753,"[72.97583,19.238682]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:42:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,9,101,MH04-HY-1753,"[72.97625,19.235147]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:43:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,9,101,MH04-HY-1753,"[72.976631,19.232021]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:44:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,6,101,MH04-HY-1753,"[72.976891,19.230177]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:45:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977219,19.226948]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:46:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,15,101,MH04-HY-1753,"[72.977325,19.22646]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:47:52.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977448,19.224873]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:48:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977623,19.223679]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:49:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,6,101,MH04-HY-1753,"[72.977684,19.223406]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:50:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,10,101,MH04-HY-1753,"[72.977875,19.221174]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:51:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.978035,19.220133]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:52:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,8,101,MH04-HY-1753,"[72.978188,19.218855]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:53:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.978409,19.217743]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:54:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.978569,19.216898]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:55:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.978081,19.21563]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:56:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,18,101,MH04-HY-1753,"[72.977768,19.213823]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:57:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,7,101,MH04-HY-1753,"[72.977226,19.210323]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:58:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977119,19.208418]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T07:59:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,34,101,MH04-HY-1753,"[72.977859,19.204872]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:00:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,5,101,MH04-HY-1753,"[72.97908,19.20229]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:01:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,12,101,MH04-HY-1753,"[72.979797,19.198957]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:02:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,8,101,MH04-HY-1753,"[72.979294,19.197084]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:03:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,21,101,MH04-HY-1753,"[72.977058,19.195787]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:04:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977051,19.194727]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:05:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,6,101,MH04-HY-1753,"[72.976845,19.194035]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:06:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.976433,19.191574]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:07:53.000Z,10075.166,2022-09-24T11:02:35.000Z,0,13,101,MH04-HY-1753,"[72.976982,19.190752]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:08:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,7,101,MH04-HY-1753,"[72.977203,19.187943]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:09:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.976944,19.187008]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:10:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,5,101,MH04-HY-1753,"[72.976883,19.186968]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:11:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.975998,19.186754]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:12:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.975945,19.186756]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:13:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.975945,19.186756]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:14:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,15,101,MH04-HY-1753,"[72.975708,19.187757]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:16:54.000Z,10075.166,2022-09-24T11:02:35.000Z,0,20,101,MH04-HY-1753,"[72.976974,19.195457]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:17:55.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977264,19.196867]",Point,true
ठाणे स्टेशन,आनंदनगर आगार,0,ठाणे स्टेशन - आनंदनगर आगार,2022-09-26T08:18:55.000Z,10075.166,2022-09-24T11:02:35.000Z,0,0,101,MH04-HY-1753,"[72.977364,19.197048]",Point,true
