AC,AUX1,CmpId,DI4,DirectionFrom,DirectionTo,DispatchDateTime,Distance,ETAOldTime,ETAOldTime1,ETARouteName,ETATime,ETATime1,Ignition,LastNCSentDate,LastTrackdt,Odometer,PrevTrackDt,RouteNo,Speed,VehId,VehNo,WaybillNo,_id,avgspeed,idx_Trackid_pk,location.coordinates,location.type,routeflag,token
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:25:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4b1f9e9190d53e2ad4,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:25:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4b1f9e9190d53e2afc,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:25:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4b1f9e9190d53e2b07,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4c1f9e9190d53e2b16,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:18.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4c1f9e9190d53e2b2d,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:28.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4c1f9e9190d53e2b34,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4d1f9e9190d53e2b4b,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4d1f9e9190d53e2b5d,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:26:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4d1f9e9190d53e2b78,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4e1f9e9190d53e2b91,15.75,174,"[73.031082,19.170918]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:18.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4e1f9e9190d53e2ba4,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:28.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4e1f9e9190d53e2bad,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4f1f9e9190d53e2bc3,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4f1f9e9190d53e2bd8,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:27:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde4f1f9e9190d53e2bf1,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde501f9e9190d53e2c05,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:18.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde501f9e9190d53e2c1c,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde501f9e9190d53e2c22,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde511f9e9190d53e2c3e,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde511f9e9190d53e2c52,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:28:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde511f9e9190d53e2c69,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde521f9e9190d53e2c7c,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:18.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde521f9e9190d53e2c8f,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde521f9e9190d53e2c9b,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde531f9e9190d53e2cb1,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde531f9e9190d53e2cca,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:29:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde541f9e9190d53e2cdc,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde541f9e9190d53e2ce7,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:18.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde541f9e9190d53e2cfa,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde541f9e9190d53e2d12,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde551f9e9190d53e2d29,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde551f9e9190d53e2d3b,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:30:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde551f9e9190d53e2d43,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde561f9e9190d53e2d56,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:19.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde561f9e9190d53e2d6b,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde561f9e9190d53e2d82,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde571f9e9190d53e2d97,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde571f9e9190d53e2d9d,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:31:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde571f9e9190d53e2db8,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde571f9e9190d53e2dc4,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:19.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde581f9e9190d53e2dd7,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde581f9e9190d53e2de9,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde581f9e9190d53e2e01,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde591f9e9190d53e2e13,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:32:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde591f9e9190d53e2e1c,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:09.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5a1f9e9190d53e2e3b,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:19.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5a1f9e9190d53e2e48,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5a1f9e9190d53e2e62,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5b1f9e9190d53e2e77,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5b1f9e9190d53e2e8a,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:33:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5b1f9e9190d53e2e91,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:10.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5c1f9e9190d53e2eb2,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:19.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5c1f9e9190d53e2ebd,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:29.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5c1f9e9190d53e2ed6,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:39.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5d1f9e9190d53e2ee0,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:49.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5d1f9e9190d53e2ef4,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:34:59.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5d1f9e9190d53e2f0e,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
false,true,1,false,वृंदावन सोसायटी,ठाणे स्थानक (प),2022-09-19T23:08:25.000Z,0.31,8.913969061610631,4.226101186743449,वृंदावन सोसायटी - ठाणे स्थानक (प),8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T02:35:10.000Z,55541.404,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,401077422,632dde5e1f9e9190d53e2f24,15.75,174,"[73.031174,19.170887]",Point,true,1663621802188
