,DirectionFrom,DirectionTo,Distance,ETARouteName,LastTrackdt,Odometer,RouteNo,Speed,VehId,VehNo,location.coordinates,location.type,routeflag,directionsss,location.coordinates.lon,location.coordinates.lat,direction,speed,t,prev_t,geometry
0,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:14:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968788,19.267229",Point,True,0,72.968788,19.267229,0.0,0.0,2022-09-25 00:14:49+00:00,2022-09-25 00:13:49+00:00,"LINESTRING (72.968788 19.267229, 72.96878801 19.26722901)"
1,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:15:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968788,19.267229",Point,True,0,72.968788,19.267229,0.0,0.0,2022-09-25 00:15:49+00:00,2022-09-25 00:14:49+00:00,"LINESTRING (72.968788 19.267229, 72.96878801 19.26722901)"
2,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:16:48.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968788,19.267229",Point,True,0,72.968788,19.267229,0.0,0.0,2022-09-25 00:16:48+00:00,2022-09-25 00:15:49+00:00,"LINESTRING (72.968788 19.267229, 72.96878801 19.26722901)"
3,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:17:48.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968788,19.267229",Point,True,0,72.968788,19.267229,0.0,0.0,2022-09-25 00:17:48+00:00,2022-09-25 00:16:48+00:00,"LINESTRING (72.968788 19.267229, 72.96878801 19.26722901)"
4,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:18:48.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968788,19.267229",Point,True,0,72.968788,19.267229,0.0,0.0,2022-09-25 00:18:48+00:00,2022-09-25 00:17:48+00:00,"LINESTRING (72.968788 19.267229, 72.96878801 19.26722901)"
5,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:19:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,259.8023171998987,0.09278490012440081,2022-09-25 00:19:49+00:00,2022-09-25 00:18:48+00:00,"LINESTRING (72.968788 19.267229, 72.968735 19.26722)"
6,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:20:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:20:49+00:00,2022-09-25 00:19:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
7,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:21:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:21:49+00:00,2022-09-25 00:20:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
8,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:22:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:22:49+00:00,2022-09-25 00:21:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
9,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:23:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:23:49+00:00,2022-09-25 00:22:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
10,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:24:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:24:49+00:00,2022-09-25 00:23:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
11,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:25:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:25:49+00:00,2022-09-25 00:24:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
12,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:26:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:26:50+00:00,2022-09-25 00:25:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
13,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:27:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:27:50+00:00,2022-09-25 00:26:50+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
14,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:28:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:28:50+00:00,2022-09-25 00:27:50+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
15,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:29:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:29:49+00:00,2022-09-25 00:28:50+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
16,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:30:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968735,19.26722",Point,True,0,72.968735,19.26722,0.0,0.0,2022-09-25 00:30:49+00:00,2022-09-25 00:29:49+00:00,"LINESTRING (72.968735 19.26722, 72.96873500999999 19.26722001)"
17,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:31:49.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,78.03782158154684,0.026857190936476094,2022-09-25 00:31:49+00:00,2022-09-25 00:30:49+00:00,"LINESTRING (72.968735 19.26722, 72.96875 19.267223)"
18,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:32:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:32:50+00:00,2022-09-25 00:31:49+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
19,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:33:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:33:50+00:00,2022-09-25 00:32:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
20,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:34:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:34:50+00:00,2022-09-25 00:33:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
21,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:35:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:35:50+00:00,2022-09-25 00:34:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
22,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:36:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:36:50+00:00,2022-09-25 00:35:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
23,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:37:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:37:50+00:00,2022-09-25 00:36:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
24,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:38:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:38:50+00:00,2022-09-25 00:37:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
25,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:39:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:39:51+00:00,2022-09-25 00:38:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
26,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:40:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:40:51+00:00,2022-09-25 00:39:51+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
27,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:41:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:41:50+00:00,2022-09-25 00:40:51+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
28,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:42:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.96875,19.267223",Point,True,0,72.96875,19.267223,0.0,0.0,2022-09-25 00:42:50+00:00,2022-09-25 00:41:50+00:00,"LINESTRING (72.96875 19.267223, 72.96875001 19.267223010000002)"
29,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:43:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,97.86696558435017,0.040675391735772316,2022-09-25 00:43:50+00:00,2022-09-25 00:42:50+00:00,"LINESTRING (72.96875 19.267223, 72.968773 19.26722)"
30,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:44:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:44:50+00:00,2022-09-25 00:43:50+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
31,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:45:50.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:45:50+00:00,2022-09-25 00:44:50+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
32,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:46:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:46:51+00:00,2022-09-25 00:45:50+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
33,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:47:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:47:51+00:00,2022-09-25 00:46:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
34,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:48:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:48:51+00:00,2022-09-25 00:47:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
35,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:49:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:49:51+00:00,2022-09-25 00:48:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
36,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:50:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:50:51+00:00,2022-09-25 00:49:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
37,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:51:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:51:51+00:00,2022-09-25 00:50:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
38,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:52:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:52:51+00:00,2022-09-25 00:51:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
39,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:53:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:53:52+00:00,2022-09-25 00:52:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
40,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:54:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:54:52+00:00,2022-09-25 00:53:52+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
41,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:55:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:55:52+00:00,2022-09-25 00:54:52+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
42,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:56:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:56:51+00:00,2022-09-25 00:55:52+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
43,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:57:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:57:51+00:00,2022-09-25 00:56:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
44,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:58:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:58:51+00:00,2022-09-25 00:57:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
45,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T00:59:51.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 00:59:51+00:00,2022-09-25 00:58:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
46,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:00:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.26722",Point,True,0,72.968773,19.26722,0.0,0.0,2022-09-25 01:00:52+00:00,2022-09-25 00:59:51+00:00,"LINESTRING (72.968773 19.26722, 72.96877300999999 19.26722001)"
47,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:01:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968819,19.267332",Point,True,0,72.968819,19.267332,21.191802514556457,0.2217923863623453,2022-09-25 01:01:52+00:00,2022-09-25 01:00:52+00:00,"LINESTRING (72.968773 19.26722, 72.968819 19.267332)"
48,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:02:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968819,19.267332",Point,True,0,72.968819,19.267332,0.0,0.0,2022-09-25 01:02:52+00:00,2022-09-25 01:01:52+00:00,"LINESTRING (72.968819 19.267332, 72.96881900999999 19.26733201)"
49,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:03:52.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,203.62739013138756,0.16528553929549178,2022-09-25 01:03:52+00:00,2022-09-25 01:02:52+00:00,"LINESTRING (72.968819 19.267332, 72.968781 19.26725)"
50,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:07:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:07:11+00:00,2022-09-25 01:03:52+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
51,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:08:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:08:11+00:00,2022-09-25 01:07:11+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
52,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:09:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:09:11+00:00,2022-09-25 01:08:11+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
53,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:10:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:10:11+00:00,2022-09-25 01:09:11+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
54,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:11:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:11:11+00:00,2022-09-25 01:10:11+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
55,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:12:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968781,19.26725",Point,True,0,72.968781,19.26725,0.0,0.0,2022-09-25 01:12:11+00:00,2022-09-25 01:11:11+00:00,"LINESTRING (72.968781 19.26725, 72.96878101 19.26725001)"
56,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:13:11.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.267223",Point,True,0,72.968773,19.267223,195.62634358874158,0.051747284246218335,2022-09-25 01:13:11+00:00,2022-09-25 01:12:11+00:00,"LINESTRING (72.968781 19.26725, 72.968773 19.267223)"
57,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:14:12.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.267223",Point,True,0,72.968773,19.267223,0.0,0.0,2022-09-25 01:14:12+00:00,2022-09-25 01:13:11+00:00,"LINESTRING (72.968773 19.267223, 72.96877300999999 19.267223010000002)"
58,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T01:15:12.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968773,19.267223",Point,True,0,72.968773,19.267223,0.0,0.0,2022-09-25 01:15:12+00:00,2022-09-25 01:14:12+00:00,"LINESTRING (72.968773 19.267223, 72.96877300999999 19.267223010000002)"
59,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:03:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968758,19.267187",Point,True,0,72.968758,19.267187,201.47116358507532,0.0014767959087998183,2022-09-25 02:03:34+00:00,2022-09-25 01:15:12+00:00,"LINESTRING (72.968773 19.267223, 72.968758 19.267187)"
60,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:04:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968758,19.267187",Point,True,0,72.968758,19.267187,0.0,0.0,2022-09-25 02:04:34+00:00,2022-09-25 02:03:34+00:00,"LINESTRING (72.968758 19.267187, 72.96875800999999 19.26718701)"
61,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:05:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968758,19.267187",Point,True,0,72.968758,19.267187,0.0,0.0,2022-09-25 02:05:34+00:00,2022-09-25 02:04:34+00:00,"LINESTRING (72.968758 19.267187, 72.96875800999999 19.26718701)"
62,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:06:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968758,19.267187",Point,True,0,72.968758,19.267187,0.0,0.0,2022-09-25 02:06:34+00:00,2022-09-25 02:05:34+00:00,"LINESTRING (72.968758 19.267187, 72.96875800999999 19.26718701)"
63,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:07:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968758,19.267187",Point,True,0,72.968758,19.267187,0.0,0.0,2022-09-25 02:07:34+00:00,2022-09-25 02:06:34+00:00,"LINESTRING (72.968758 19.267187, 72.96875800999999 19.26718701)"
64,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:08:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968704,19.267298",Point,True,0,72.968704,19.267298,335.3336111909154,0.22558493991223574,2022-09-25 02:08:34+00:00,2022-09-25 02:07:34+00:00,"LINESTRING (72.968758 19.267187, 72.968704 19.267298)"
65,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:09:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968704,19.267298",Point,True,0,72.968704,19.267298,0.0,0.0,2022-09-25 02:09:34+00:00,2022-09-25 02:08:34+00:00,"LINESTRING (72.968704 19.267298, 72.96870401 19.26729801)"
66,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:10:35.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968704,19.267298",Point,True,0,72.968704,19.267298,0.0,0.0,2022-09-25 02:10:35+00:00,2022-09-25 02:09:34+00:00,"LINESTRING (72.968704 19.267298, 72.96870401 19.26729801)"
67,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:12:35.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968689,19.267282",Point,True,0,72.968689,19.267282,221.508514397417,0.01976126685234972,2022-09-25 02:12:35+00:00,2022-09-25 02:10:35+00:00,"LINESTRING (72.968704 19.267298, 72.968689 19.267282)"
68,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:13:35.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968689,19.267282",Point,True,0,72.968689,19.267282,0.0,0.0,2022-09-25 02:13:35+00:00,2022-09-25 02:12:35+00:00,"LINESTRING (72.968689 19.267282, 72.96868900999999 19.267282010000002)"
69,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:14:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968689,19.267282",Point,True,0,72.968689,19.267282,0.0,0.0,2022-09-25 02:14:34+00:00,2022-09-25 02:13:35+00:00,"LINESTRING (72.968689 19.267282, 72.96868900999999 19.267282010000002)"
70,ठाणे स्टेशन,को.पा. चि.मा.,0,ठाणे स्टेशन - को.पा. चि.मा.,2022-09-25T02:15:34.000Z,10075.166,35,0,101,MH04-HY-1753,"72.968689,19.267282",Point,True,0,72.968689,19.267282,0.0,0.0,2022-09-25 02:15:34+00:00,2022-09-25 02:14:34+00:00,"LINESTRING (72.968689 19.267282, 72.96868900999999 19.267282010000002)"
